Longitude,Latitude,ADDRESS,SPECIES,COM_NAME,DBH,HEIGHT,CONDITION,LAND_TYPE,PARK_NAME,X,Y
-97.75268472,30.27202462,601 N LAMAR BLVD,Quercus fusiformis,Escarpment Live Oak,34,53,Good,Private,,3111160.507,10072120.01
-97.75264155,30.27200924,601 N LAMAR BLVD,Quercus fusiformis,Escarpment Live Oak,36,53,Good,Private,,3111174.26,10072114.73
-97.75201838,30.27281371,600 HENDERSON ST,Celtis laevigata,Sugarberry,8,23,Good,ROW,,3111364.141,10072411.79
-97.75201367,30.27283428,600 HENDERSON ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,18,23,Fair,ROW,,3111365.452,10072419.31
-97.75197745,30.27288193,600 HENDERSON ST,Celtis laevigata,Sugarberry,10,38,Good,ROW,,3111376.482,10072436.89
-97.7519779,30.2729008,600 HENDERSON ST,Pyracantha coccinea,Firethorn,9,8,Good,ROW,,3111376.181,10072443.75
-97.75194608,30.27296462,600 HENDERSON ST,Platycladus orientalis,Oriental Arborvitae,12,23,Dead,ROW,,3111385.682,10072467.19
-97.75193648,30.27298479,600 HENDERSON ST,Celtis laevigata,Sugarberry,16,23,Good,ROW,,3111388.544,10072474.59
-97.7518199,30.27320165,600 HENDERSON ST,Melia azedarach,Chinaberry,7,23,Good,ROW,,3111423.504,10072554.3
-97.75179822,30.27321393,600 HENDERSON ST,Ulmus crassifolia,Cedar Elm,9,23,Good,ROW,,3111430.241,10072558.92
-97.75179372,30.27321416,600 HENDERSON ST,Celtis laevigata,Sugarberry,6,23,Fair,ROW,,3111431.659,10072559.04
-97.75179154,30.27322124,600 HENDERSON ST,Melia azedarach,Chinaberry,22,38,Poor,ROW,,3111432.29,10072561.63
-97.75163022,30.27320209,717 HENDERSON ST,Ulmus crassifolia,Cedar Elm,24,23,Poor,Private,,3111483.359,10072555.85
-97.75148927,30.27366983,800 W 9TH ST,Morus alba,White Mulberry,9,23,Fair,ROW,,3111523.896,10072726.94
-97.75146078,30.27366857,800 W 9TH ST,Celtis laevigata,Sugarberry,13,23,Good,ROW,,3111532.895,10072726.7
-97.75131404,30.27363836,800 W 9TH ST,Stump,Stump,13,0,Stump,ROW,,3111579.461,10072716.79
-97.7511731,30.27359304,800 W 9TH ST,Quercus fusiformis,Escarpment Live Oak,24,38,Good,ROW,,3111624.321,10072701.34
-97.75115498,30.27360518,800 W 9TH ST,Ligustrum lucidum,Glossy Privet,14,23,Fair,ROW,,3111629.937,10072705.89
-97.75102342,30.27355236,800 W 9TH ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3111671.902,10072687.65
-97.75078099,30.27347507,800 W 9TH ST,Carya illinoinensis,Pecan,43,38,Good,ROW,,3111749.064,10072661.32
-97.7505327,30.27340817,800 W 9TH ST,Carya illinoinensis,Pecan,40,38,Poor,ROW,,3111827.984,10072638.82
-97.75033139,30.27336931,800 W 9TH ST,Celtis laevigata,Sugarberry,5,23,Good,ROW,,3111891.844,10072626.16
-97.75032598,30.27336064,800 W 9TH ST,Ulmus americana,American Elm,13,38,Poor,ROW,,3111893.623,10072623.05
-97.75030805,30.27335567,800 W 9TH ST,Celtis laevigata,Sugarberry,6,23,Good,ROW,,3111899.323,10072621.38
-97.75028955,30.27334883,800 W 9TH ST,Celtis laevigata,Sugarberry,4,23,Fair,ROW,,3111905.221,10072619.02
-97.75026533,30.27334611,800 W 9TH ST,Celtis laevigata,Sugarberry,3,8,Fair,ROW,,3111912.887,10072618.21
-97.75026234,30.27333685,800 W 9TH ST,Celtis laevigata,Sugarberry,5,23,Good,ROW,,3111913.908,10072614.87
-97.75025627,30.27334132,800 W 9TH ST,Celtis laevigata,Sugarberry,7,23,Good,ROW,,3111915.786,10072616.54
-97.75025173,30.27333725,800 W 9TH ST,Celtis laevigata,Sugarberry,5,23,Good,ROW,,3111917.252,10072615.09
-97.75022254,30.27333845,800 W 9TH ST,Celtis laevigata,Sugarberry,3,23,Good,ROW,,3111926.455,10072615.74
-97.75022443,30.27332346,800 W 9TH ST,Celtis laevigata,Sugarberry,8,23,Good,ROW,,3111925.986,10072610.28
-97.75020577,30.27332348,800 W 9TH ST,Celtis laevigata,Sugarberry,7,23,Good,ROW,,3111931.875,10072610.42
-97.75019138,30.2733296,800 W 9TH ST,Celtis laevigata,Sugarberry,9,23,Fair,ROW,,3111936.364,10072612.75
-97.75018697,30.27332335,800 W 9TH ST,Celtis laevigata,Sugarberry,16,38,Good,ROW,,3111937.809,10072610.51
-97.75000962,30.27327484,800 W 9TH ST,Carya illinoinensis,Pecan,26,53,Good,ROW,,3111994.186,10072594.17
-97.7498642,30.2732331,800 W 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112040.432,10072580.06
-97.74970419,30.27318766,800 W 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112091.314,10072564.72
-97.74940495,30.27311759,900 WEST AVE,Triadica sebifera,Chinese Tallow,11,23,Poor,ROW,,3112186.343,10072541.43
-97.74941276,30.27308626,700 W 9TH ST,Triadica sebifera,Chinese Tallow,6,8,Fair,ROW,,3112184.142,10072529.98
-97.7493893,30.27307662,700 W 9TH ST,Ligustrum lucidum,Glossy Privet,6,8,Fair,ROW,,3112191.628,10072526.65
-97.74934979,30.27308596,700 W 9TH ST,Carya illinoinensis,Pecan,12,23,Poor,ROW,,3112204.018,10072530.34
-97.74927266,30.27305136,700 W 9TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,5,8,Good,ROW,,3112228.649,10072518.32
-97.74917819,30.273031,700 W 9TH ST,Ulmus crassifolia,Cedar Elm,15,38,Good,ROW,,3112258.636,10072511.61
-97.74909118,30.27299329,700 W 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112286.413,10072498.54
-97.74901897,30.27301402,900 RIO GRANDE ST,Carya illinoinensis,Pecan,23,38,Fair,Private,,3112309.027,10072506.6
-97.74904073,30.27326619,704 W 9 ST,Carya illinoinensis,Pecan,30,53,Fair,Private,,3112300.03,10072598.13
-97.74905144,30.27332686,903 WEST AVE,Ulmus crassifolia,Cedar Elm,27,38,Fair,Private,,3112296.139,10072620.11
-97.74884556,30.27332541,900 RIO GRANDE ST,Quercus fusiformis,Escarpment Live Oak,33,38,Poor,Private,,3112361.123,10072621.1
-97.74888126,30.27292904,700 W 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112353.206,10072476.71
-97.74858438,30.27284913,700 W 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112447.571,10072449.84
-97.74826484,30.27275143,600 W 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112549.241,10072416.66
-97.7481388,30.27271512,600 W 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112589.326,10072404.38
-97.74803628,30.27268789,600 W 9TH ST,Quercus fusiformis,Escarpment Live Oak,4,8,Good,ROW,,3112621.911,10072395.24
-97.74802017,30.27268341,600 W 9TH ST,Cupressus sempervirens,Italian Cypress,2,8,Good,ROW,,3112627.031,10072393.72
-97.74800287,30.27267885,600 W 9TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,5,8,Good,ROW,,3112632.529,10072392.19
-97.74798457,30.27267374,600 W 9TH ST,Cupressus sempervirens,Italian Cypress,2,8,Good,ROW,,3112638.348,10072390.47
-97.74796482,30.27266829,600 W 9TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,6,8,Good,ROW,,3112644.628,10072388.63
-97.74794176,30.27266286,600 W 9TH ST,Cupressus sempervirens,Italian Cypress,1,8,Good,ROW,,3112651.951,10072386.83
-97.74792346,30.27265766,600 W 9TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,4,8,Good,ROW,,3112657.769,10072385.07
-97.74790662,30.27265237,600 W 9TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,18,23,Fair,ROW,,3112663.128,10072383.27
-97.74788008,30.27264423,600 W 9TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,15,23,Fair,ROW,,3112671.574,10072380.51
-97.74784682,30.27263594,600 W 9TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,15,23,Fair,ROW,,3112682.139,10072377.73
-97.74780351,30.27262575,600 W 9TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,15,23,Fair,ROW,,3112695.895,10072374.35
-97.74776708,30.27261571,600 W 9TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,16,23,Fair,ROW,,3112707.477,10072370.97
-97.74773317,30.27260462,600 W 9TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,13,23,Fair,ROW,,3112718.271,10072367.18
-97.74769322,30.27259462,600 W 9TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,14,23,Fair,ROW,,3112730.962,10072363.84
-97.74763142,30.27257557,600 W 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112750.629,10072357.37
-97.74753057,30.27254676,600 W 9TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112782.698,10072347.63
-97.74786968,30.27270364,602 W 9 ST,Carya illinoinensis,Pecan,20,38,Fair,Private,,3112674.353,10072402.18
-97.74765735,30.27265075,602 W 9 ST,Quercus fusiformis,Escarpment Live Oak,36,53,Fair,Private,,3112741.81,10072384.51
-97.74746181,30.27269187,600 W 9 ST,Quercus fusiformis,Escarpment Live Oak,38,38,Good,Private,,3112803.171,10072400.9
-97.74739629,30.27280966,600 W 9 ST,Quercus fusiformis,Escarpment Live Oak,38,53,Good,Private,,3112822.855,10072444.21
-97.74746591,30.27291775,600 W 9 ST,Quercus fusiformis,Escarpment Live Oak,31,38,Fair,Private,,3112799.967,10072482.99
-97.74761874,30.27290192,602 W 9 ST,Quercus fusiformis,Escarpment Live Oak,30,38,Fair,Private,,3112751.87,10072476.12
-97.7477477,30.27290878,602 W 9 ST,Quercus fusiformis,Escarpment Live Oak,33,38,Poor,Private,,3112711.114,10072477.67
-97.7451237,30.27275868,400 W 10TH ST,Platanus occidentalis,American Sycamore,22,23,Poor,ROW,,3113540.489,10072442.35
-97.74524854,30.27279392,400 W 10TH ST,Platanus occidentalis,American Sycamore,22,53,Fair,ROW,,3113500.794,10072454.25
-97.74538787,30.27283005,400 W 10TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113456.514,10072466.36
-97.74550819,30.27286695,400 W 10TH ST,Platanus occidentalis,American Sycamore,19,38,Good,ROW,,3113418.231,10072478.89
-97.74561353,30.2728959,400 W 10TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113384.743,10072488.64
-97.74571716,30.27292565,400 W 10TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113351.788,10072498.7
-97.74582671,30.27295535,400 W 10TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113316.964,10072508.7
-97.74619543,30.2730441,500 W 10TH ST,Vacant Planting Site - Large,Vacant Planting Site - Large,0,0,NA,ROW,,3113199.85,10072538.26
-97.7462942,30.27306955,500 W 10TH ST,Quercus virginiana,Southern Live Oak,18,23,Fair,ROW,,3113168.464,10072546.78
-97.74654466,30.27313377,500 W 10TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113088.877,10072568.3
-97.74675104,30.27320774,500 W 10TH ST,Platanus occidentalis,American Sycamore,13,38,Fair,ROW,,3113023.122,10072593.68
-97.74679941,30.2732214,500 W 10TH ST,Carya illinoinensis,Pecan,8,23,Fair,ROW,,3113007.742,10072598.29
-97.74687866,30.27324414,500 W 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,27,23,Fair,ROW,,3112982.539,10072605.97
-97.74699263,30.27327323,900 NUECES ST,Carya illinoinensis,Pecan,16,38,Fair,ROW,,3112946.323,10072615.72
-97.74694029,30.27325887,500 W 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,25,23,Poor,ROW,,3112962.965,10072610.88
-97.74725886,30.27316143,908 NUECES ST,Carya illinoinensis,Pecan,21,38,Good,Private,,3112863.252,10072573.11
-97.74723723,30.27334942,600 W 10TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112868.49,10072641.62
-97.74735687,30.27337698,600 W 10TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112830.498,10072650.77
-97.74890109,30.27379985,700 W 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,5,8,Fair,ROW,,3112339.589,10072793.19
-97.74901815,30.27380348,707 W 10 ST,Quercus fusiformis,Escarpment Live Oak,22,23,Fair,Private,,3112302.618,10072793.65
-97.74902272,30.27382735,700 W 10TH ST,Quercus fusiformis,Escarpment Live Oak,37,53,Fair,ROW,,3112300.972,10072802.3
-97.74909315,30.27383491,700 W 10TH ST,Quercus fusiformis,Escarpment Live Oak,28,38,Poor,ROW,,3112278.682,10072804.53
-97.74957815,30.27402017,800 W 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,3,8,Fair,ROW,,3112124.058,10072868.33
-97.74958922,30.2740144,800 W 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,6,8,Fair,ROW,,3112120.615,10072866.15
-97.74974092,30.27406177,800 W 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,27,23,Good,ROW,,3112072.339,10072882.26
-97.74980842,30.27408468,800 W 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,22,23,Good,ROW,,3112050.845,10072890.1
-97.74988109,30.27410469,800 W 10TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112027.742,10072896.84
-97.75004238,30.27414965,800 W 10TH ST,Triadica sebifera,Chinese Tallow,16,23,Fair,ROW,,3111976.461,10072912.01
-97.74999329,30.2739919,805 W 10 ST,Carya illinoinensis,Pecan,31,53,Fair,Private,,3111993.286,10072855.01
-97.75017758,30.27411692,805 W 10 ST,Carya illinoinensis,Pecan,29,60,Fair,Private,,3111934.07,10072899.12
-97.7501789,30.27386408,900 WEST AVE,Ulmus americana,American Elm,32,60,Good,Private,,3111935.789,10072807.17
-97.75021058,30.27378322,900 WEST AVE,Quercus fusiformis,Escarpment Live Oak,38,53,Cannot Be Determined,Private,,3111926.474,10072777.54
-97.74869467,30.27376843,700 W 10TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112404.998,10072783.28
-97.74863357,30.27375366,700 W 10TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112424.405,10072778.36
-97.74854543,30.2737269,700 W 10TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112452.446,10072769.27
-97.74837392,30.27367651,700 W 10TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112507.001,10072752.21
-97.74808752,30.27337858,609 W 10 ST,Ulmus crassifolia,Cedar Elm,22,23,Poor,Private,,3112599.9,10072645.99
-97.74788659,30.27349189,609 W 10 ST,Quercus fusiformis,Escarpment Live Oak,48,38,Good,Private,,3112662.353,10072688.66
-97.74767247,30.27347161,600 W 10TH ST,Carya illinoinensis,Pecan,18,38,Good,ROW,,3112730.099,10072682.86
-97.74758454,30.27340666,605 W 10 ST,Quercus fusiformis,Escarpment Live Oak,41,38,Fair,Private,,3112758.396,10072659.89
-97.74615995,30.27320953,500 W 10TH ST,Bauhinia lunarioides,Anacacho Orchid Tree,5,8,Good,ROW,,3113209.647,10072598.67
-97.74620675,30.2732207,500 W 10TH ST,Bauhinia lunarioides,Anacacho Orchid Tree,7,8,Fair,ROW,,3113194.783,10072602.38
-97.74625433,30.27323372,500 W 10TH ST,Ilex vomitoria,Yaupon,10,23,Good,ROW,,3113179.656,10072606.77
-97.74630655,30.27324792,500 W 10TH ST,Ilex vomitoria,Yaupon,6,23,Good,ROW,,3113163.057,10072611.55
-97.74639061,30.27326946,500 W 10TH ST,Ilex vomitoria,Yaupon,3,8,Fair,ROW,,3113136.347,10072618.76
-97.74643527,30.27328306,500 W 10TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113122.136,10072623.38
-97.74650946,30.27330385,500 W 10TH ST,Ulmus crassifolia,Cedar Elm,9,23,Good,ROW,,3113098.547,10072630.39
-97.74660877,30.27333136,500 W 10TH ST,Ulmus crassifolia,Cedar Elm,7,23,Good,ROW,,3113066.976,10072639.67
-97.74671621,30.27335982,500 W 10TH ST,Ulmus crassifolia,Cedar Elm,8,23,Excellent,ROW,,3113032.828,10072649.23
-97.74686602,30.27340178,500 W 10TH ST,Ulmus crassifolia,Cedar Elm,9,23,Good,ROW,,3112985.195,10072663.38
-97.74733499,30.27353811,600 W 10TH ST,Taxodium distichum,Bald Cypress,5,23,Good,ROW,,3112836.04,10072709.51
-97.74726985,30.2735196,600 W 10TH ST,Taxodium distichum,Bald Cypress,5,23,Good,ROW,,3112856.754,10072703.26
-97.74718134,30.27349524,600 W 10TH ST,Taxodium distichum,Bald Cypress,5,23,Good,ROW,,3112884.892,10072695.05
-97.74782971,30.27366976,600 W 10TH ST,Quercus fusiformis,Escarpment Live Oak,24,38,Good,ROW,,3112678.803,10072753.75
-97.74747787,30.27359,600 W 10TH ST,Taxodium distichum,Bald Cypress,4,23,Good,ROW,,3112790.511,10072727.33
-97.74745292,30.27357381,600 W 10TH ST,Taxodium distichum,Bald Cypress,3,8,Good,ROW,,3112798.522,10072721.63
-97.74741236,30.27356225,600 W 10TH ST,Taxodium distichum,Bald Cypress,3,8,Good,ROW,,3112811.419,10072717.72
-97.74737431,30.27354965,600 W 10TH ST,Taxodium distichum,Bald Cypress,4,23,Good,ROW,,3112823.535,10072713.42
-97.74710348,30.27377078,1003 RIO GRANDE ST,Carya illinoinensis,Pecan,23,23,Dead,Private,,3112907.136,10072795.81
-97.74721393,30.2738073,1003 RIO GRANDE ST,Quercus fusiformis,Escarpment Live Oak,33,38,Fair,Private,,3112871.971,10072808.28
-97.74733647,30.27390655,1003 RIO GRANDE ST,Quercus fusiformis,Escarpment Live Oak,22,38,Fair,Private,,3112832.458,10072843.46
-97.7483275,30.27381423,700 W 10TH ST,Carya illinoinensis,Pecan,15,38,Fair,ROW,,3112520.484,10072802.62
-97.74842903,30.27383804,700 W 10TH ST,Carya illinoinensis,Pecan,19,38,Fair,ROW,,3112488.242,10072810.54
-97.74865312,30.27389819,700 W 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,8,23,Fair,ROW,,3112417.016,10072830.76
-97.74873082,30.27392126,700 W 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,17,23,Good,ROW,,3112392.299,10072838.58
-97.74874991,30.273925,700 W 10TH ST,Quercus virginiana,Southern Live Oak,3,8,Good,ROW,,3112386.242,10072839.8
-97.74876829,30.27393276,700 W 10TH ST,Quercus virginiana,Southern Live Oak,19,38,Good,ROW,,3112380.377,10072842.49
-97.74926461,30.27411277,1000 WEST AVE,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,9,8,Fair,ROW,,3112222.226,10072904.3
-97.74929986,30.27412623,1000 WEST AVE,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,9,8,Fair,ROW,,3112210.988,10072908.93
-97.74934682,30.27411144,800 W 10TH ST,Quercus virginiana,Southern Live Oak,14,23,Fair,ROW,,3112196.291,10072903.21
-97.74937481,30.27409249,800 W 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,7,8,Poor,ROW,,3112187.619,10072896.12
-97.7493952,30.27411817,800 W 10TH ST,Quercus virginiana,Southern Live Oak,12,23,Fair,ROW,,3112180.968,10072905.31
-97.74942798,30.27413814,800 W 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,3,8,Poor,ROW,,3112170.452,10072912.33
-97.74945182,30.27415473,800 W 10TH ST,Quercus virginiana,Southern Live Oak,18,38,Good,ROW,,3112162.79,10072918.18
-97.74585508,30.27395987,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,8,8,Fair,ROW,,3113299.513,10072873.72
-97.74949126,30.27415535,800 W 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,7,8,Poor,ROW,,3112150.338,10072918.12
-97.74952674,30.27416596,800 W 10TH ST,Quercus virginiana,Southern Live Oak,10,23,Fair,ROW,,3112139.052,10072921.72
-97.74957264,30.27419502,800 W 10TH ST,Carya illinoinensis,Pecan,13,38,Poor,ROW,,3112124.32,10072931.95
-97.74956593,30.27418547,800 W 10TH ST,Quercus virginiana,Southern Live Oak,13,38,Good,ROW,,3112126.519,10072928.52
-97.74961672,30.27420275,800 W 10TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,8,8,Fair,ROW,,3112110.345,10072934.43
-97.74974946,30.27425716,800 W 10TH ST,Carya illinoinensis,Pecan,15,38,Good,ROW,,3112067.995,10072953.24
-97.7500102,30.27432326,800 W 10TH ST,Carya illinoinensis,Pecan,20,38,Poor,ROW,,3111985.15,10072975.36
-97.75038961,30.27443159,800 W 10TH ST,Yucca rostrata,Big Bend Yucca,9,8,Good,ROW,,3111864.501,10073011.97
-97.75046027,30.27445389,800 W 10TH ST,Carya illinoinensis,Pecan,26,53,Fair,ROW,,3111842.012,10073019.56
-97.7506,30.27450424,800 W 10TH ST,Quercus virginiana,Southern Live Oak,19,38,Fair,ROW,,3111797.492,10073036.85
-97.75072572,30.27454586,800 W 10TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3111757.466,10073051.06
-97.75084727,30.27459119,800 W 10TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3111718.724,10073066.65
-97.75113372,30.27469889,800 W 10TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3111627.415,10073103.71
-97.75121593,30.2747306,800 W 10TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3111601.203,10073114.63
-97.75183161,30.27476007,800 W 10TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3111406.656,10073120.84
-97.75199895,30.27481614,800 W 10TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3111353.374,10073140
-97.7506245,30.2743433,800 W 10TH ST,Quercus fusiformis,Escarpment Live Oak,44,23,Critical,ROW,,3111791.12,10072978.15
-97.74981239,30.27445503,806 W 10 ST,Carya illinoinensis,Pecan,21,53,Good,Private,,3112046.464,10073024.72
-97.75003607,30.27440879,808 W 10 ST,Carya illinoinensis,Pecan,25,53,Good,Private,,3111976.264,10073006.27
-97.7498946,30.27454963,808 W 10 ST,Carya illinoinensis,Pecan,35,53,Fair,Private,,3112019.72,10073058.52
-97.75000669,30.27458137,808 W 10 ST,Carya illinoinensis,Pecan,26,53,Good,Private,,3111984.079,10073069.24
-97.75008808,30.27462826,810 W 10 ST,Carya illinoinensis,Pecan,27,38,Fair,Private,,3111957.997,10073085.69
-97.75019186,30.27444573,810 W 10 ST,Carya illinoinensis,Pecan,28,53,Fair,Private,,3111926.788,10073018.56
-97.75014754,30.2746322,810 W 10 ST,Carya illinoinensis,Pecan,23,53,Cannot Be Determined,Private,,3111939.2,10073086.69
-97.75020501,30.27465086,812 W 10 ST,Carya illinoinensis,Pecan,23,53,Cannot Be Determined,Private,,3111920.904,10073093.05
-97.75040638,30.27475113,814 W 10 ST,Quercus fusiformis,Escarpment Live Oak,20,38,Fair,Private,,3111856.51,10073128.03
-97.75088772,30.274793,820 W 10 ST,Quercus fusiformis,Escarpment Live Oak,28,38,Good,Private,,3111704.253,10073139.73
-97.75157371,30.27510138,900 W 10 ST,Carya illinoinensis,Pecan,29,60,Good,Private,,3111485.164,10073246.83
-97.75170048,30.27509337,900 W 10 ST,Ulmus americana,American Elm,23,38,Dead,Private,,3111445.225,10073242.99
-97.7447989,30.27389178,1100 GUADALUPE ST,Carya illinoinensis,Pecan,31,53,Fair,Private,,3113633.403,10072856.72
-97.74490038,30.27390618,400 W 11TH ST,Carya illinoinensis,Pecan,20,53,Fair,ROW,,3113601.255,10072861.21
-97.74506066,30.27392852,400 W 11TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113550.485,10072868.16
-97.74516814,30.27399414,408 W 11 ST,Quercus fusiformis,Escarpment Live Oak,25,53,Good,Private,,3113516.012,10072891.23
-97.74495742,30.27415111,408 W 11 ST,Carya illinoinensis,Pecan,23,53,Good,Private,,3113581.183,10072949.85
-97.74512136,30.27376867,400 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113532.682,10072809.59
-97.74507735,30.27375455,400 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113546.69,10072804.78
-97.74533106,30.27380749,400 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113466.175,10072822.17
-97.74544802,30.27384056,400 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113428.984,10072833.33
-97.74553538,30.27386182,1000 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113401.233,10072840.42
-97.74581043,30.27394681,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,15,23,Poor,ROW,,3113313.713,10072869.3
-97.74590442,30.27397642,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,9,23,Fair,ROW,,3113283.802,10072879.38
-97.74595385,30.27398958,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,11,23,Fair,ROW,,3113268.09,10072883.8
-97.74601816,30.27400688,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,15,23,Fair,ROW,,3113247.649,10072889.62
-97.74606486,30.27401969,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,6,23,Good,ROW,,3113232.803,10072893.93
-97.74625479,30.27407462,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,10,23,Good,ROW,,3113172.4,10072912.51
-97.74632113,30.27409183,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,8,23,Good,ROW,,3113151.318,10072918.28
-97.74652328,30.27415372,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,7,23,Good,ROW,,3113087,10072939.3
-97.74657905,30.27417147,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,7,23,Fair,ROW,,3113069.251,10072945.34
-97.74709962,30.27431907,600 W 11TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,4,8,Fair,ROW,,3112903.717,10072995.19
-97.74717574,30.27433796,600 W 11TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,6,8,Fair,ROW,,3112879.537,10073001.5
-97.74727306,30.27436168,600 W 11TH ST,Lagerstroemia indica and hybrids,Crape Myrtle including hybrids,8,8,Fair,ROW,,3112848.622,10073009.41
-97.74732886,30.274382,600 W 11TH ST,Cercis canadensis,Eastern Redbud,4,8,Good,ROW,,3112830.842,10073016.39
-97.74742249,30.27440638,600 W 11TH ST,Pyrus calleryana 'Bradford',Bradford Pear,5,8,Fair,ROW,,3112801.087,10073024.57
